date,ticker,close_price
2024-11-01,A200,27.13
2024-11-01,AAA,100.22
2024-11-01,BBOZ,26.79
2024-11-01,BGBL,67.66
2024-11-01,ETHI,15.08
2024-11-01,GEAR,30.75
2024-11-01,GGOV,13.89
2024-11-01,HACK,12.45
2024-11-01,NDQ,45.14
2024-11-04,A200,27.29
2024-11-04,AAA,100.24
2024-11-04,BBOZ,26.42
2024-11-04,BGBL,67.70
2024-11-04,ETHI,15.16
2024-11-04,GEAR,31.20
2024-11-04,GGOV,13.81
2024-11-04,HACK,12.38
2024-11-04,NDQ,45.22
2024-11-05,A200,27.18
2024-11-05,AAA,100.24
2024-11-05,BBOZ,26.70
2024-11-05,BGBL,67.57
2024-11-05,ETHI,15.13
2024-11-05,GEAR,30.82
2024-11-05,GGOV,13.81
2024-11-05,HACK,12.40
2024-11-05,NDQ,45.04
2024-11-06,A200,27.42
2024-11-06,AAA,100.25
2024-11-06,BBOZ,26.21
2024-11-06,BGBL,69.30
2024-11-06,ETHI,15.54
2024-11-06,GEAR,31.49
2024-11-06,GGOV,13.61
2024-11-06,HACK,12.87
2024-11-06,NDQ,46.42
2024-11-07,A200,27.51
2024-11-07,AAA,100.28
2024-11-07,BBOZ,26.00
2024-11-07,BGBL,69.19
2024-11-07,ETHI,15.53
2024-11-07,GEAR,31.74
2024-11-07,GGOV,13.56
2024-11-07,HACK,12.95
2024-11-07,NDQ,46.72
2024-11-08,A200,27.76
2024-11-08,AAA,100.30
2024-11-08,BBOZ,25.45
2024-11-08,BGBL,69.33
2024-11-08,ETHI,15.50
2024-11-08,GEAR,32.38
2024-11-08,GGOV,13.72
2024-11-08,HACK,12.93
2024-11-08,NDQ,47.17
2024-11-11,A200,27.64
2024-11-11,AAA,100.30
2024-11-11,BBOZ,25.70
2024-11-11,BGBL,70.11
2024-11-11,ETHI,15.67
2024-11-11,GEAR,32.11
2024-11-11,GGOV,13.74
2024-11-11,HACK,13.20
2024-11-11,NDQ,47.75
2024-11-12,A200,27.65
2024-11-12,AAA,100.34
2024-11-12,BBOZ,25.71
2024-11-12,BGBL,70.44
2024-11-12,ETHI,15.81
2024-11-12,GEAR,32.10
2024-11-12,GGOV,13.84
2024-11-12,HACK,13.36
2024-11-12,NDQ,47.88
2024-11-13,A200,27.46
2024-11-13,AAA,100.33
2024-11-13,BBOZ,26.12
2024-11-13,BGBL,70.22
2024-11-13,ETHI,15.73
2024-11-13,GEAR,31.58
2024-11-13,GGOV,13.58
2024-11-13,HACK,13.41
2024-11-13,NDQ,47.84
2024-11-14,A200,27.59
2024-11-14,AAA,100.38
2024-11-14,BBOZ,25.92
2024-11-14,BGBL,70.87
2024-11-14,ETHI,15.89
2024-11-14,GEAR,31.88
2024-11-14,GGOV,13.41
2024-11-14,HACK,13.49
2024-11-14,NDQ,48.35
2024-11-15,A200,27.76
2024-11-15,AAA,100.40
2024-11-15,BBOZ,25.47
2024-11-15,BGBL,70.52
2024-11-15,ETHI,15.80
2024-11-15,GEAR,32.40
2024-11-15,GGOV,13.50
2024-11-15,HACK,13.14
2024-11-15,NDQ,47.90
2024-11-18,A200,27.85
2024-11-18,AAA,100.38
2024-11-18,BBOZ,25.34
2024-11-18,BGBL,70.07
2024-11-18,ETHI,15.64
2024-11-18,GEAR,32.57
2024-11-18,GGOV,13.48
2024-11-18,HACK,12.94
2024-11-18,NDQ,47.29
2024-11-19,A200,28.08
2024-11-19,AAA,100.42
2024-11-19,BBOZ,24.81
2024-11-19,BGBL,69.90
2024-11-19,ETHI,15.61
2024-11-19,GEAR,33.22
2024-11-19,GGOV,13.54
2024-11-19,HACK,12.83
2024-11-19,NDQ,47.06
2024-11-20,A200,27.90
2024-11-20,AAA,100.42
2024-11-20,BBOZ,25.21
2024-11-20,BGBL,69.87
2024-11-20,ETHI,15.53
2024-11-20,GEAR,32.77
2024-11-20,GGOV,13.56
2024-11-20,HACK,12.91
2024-11-20,NDQ,47.17
2024-11-21,A200,27.90
2024-11-21,AAA,100.46
2024-11-21,BBOZ,25.28
2024-11-21,BGBL,69.67
2024-11-21,ETHI,15.50
2024-11-21,GEAR,32.64
2024-11-21,GGOV,13.57
2024-11-21,HACK,12.87
2024-11-21,NDQ,47.02
2024-11-22,A200,28.14
2024-11-22,AAA,100.48
2024-11-22,BBOZ,24.72
2024-11-22,BGBL,70.32
2024-11-22,ETHI,15.78
2024-11-22,GEAR,33.44
2024-11-22,GGOV,13.54
2024-11-22,HACK,13.29
2024-11-22,NDQ,47.45
2024-11-25,A200,28.22
2024-11-25,AAA,100.50
2024-11-25,BBOZ,24.52
2024-11-25,BGBL,70.70
2024-11-25,ETHI,15.90
2024-11-25,GEAR,33.61
2024-11-25,GGOV,13.67
2024-11-25,HACK,13.30
2024-11-25,NDQ,47.60
2024-11-26,A200,28.02
2024-11-26,AAA,100.48
2024-11-26,BBOZ,24.97
2024-11-26,BGBL,70.83
2024-11-26,ETHI,15.95
2024-11-26,GEAR,33.06
2024-11-26,GGOV,13.84
2024-11-26,HACK,13.33
2024-11-26,NDQ,47.72
2024-11-27,A200,28.17
2024-11-27,AAA,100.50
2024-11-27,BBOZ,24.67
2024-11-27,BGBL,71.31
2024-11-27,ETHI,16.00
2024-11-27,GEAR,33.42
2024-11-27,GGOV,13.85
2024-11-27,HACK,13.38
2024-11-27,NDQ,48.00
2024-11-28,A200,28.30
2024-11-28,AAA,100.56
2024-11-28,BBOZ,24.37
2024-11-28,BGBL,71.27
2024-11-28,ETHI,15.98
2024-11-28,GEAR,33.82
2024-11-28,GGOV,13.93
2024-11-28,HACK,13.21
2024-11-28,NDQ,47.65
2024-11-29,A200,28.28
2024-11-29,AAA,100.56
2024-11-29,BBOZ,24.47
2024-11-29,BGBL,71.17
2024-11-29,ETHI,15.99
2024-11-29,GEAR,33.68
2024-11-29,GGOV,13.96
2024-11-29,HACK,13.18
2024-11-29,NDQ,47.61
2024-12-02,A200,28.32
2024-12-02,AAA,100.20
2024-12-02,BBOZ,24.39
2024-12-02,BGBL,71.35
2024-12-02,ETHI,16.01
2024-12-02,GEAR,33.79
2024-12-02,GGOV,14.06
2024-12-02,HACK,13.19
2024-12-02,NDQ,47.83
2024-12-03,A200,28.48
2024-12-03,AAA,100.24
2024-12-03,BBOZ,24.03
2024-12-03,BGBL,72.13
2024-12-03,ETHI,16.20
2024-12-03,GEAR,34.23
2024-12-03,GGOV,14.06
2024-12-03,HACK,13.36
2024-12-03,NDQ,48.66
2024-12-04,A200,28.37
2024-12-04,AAA,100.22
2024-12-04,BBOZ,24.30
2024-12-04,BGBL,72.55
2024-12-04,ETHI,16.28
2024-12-04,GEAR,33.88
2024-12-04,GGOV,13.99
2024-12-04,HACK,13.61
2024-12-04,NDQ,49.19
2024-12-05,A200,28.41
2024-12-05,AAA,100.26
2024-12-05,BBOZ,24.21
2024-12-05,BGBL,72.94
2024-12-05,ETHI,16.35
2024-12-05,GEAR,34.02
2024-12-05,GGOV,14.13
2024-12-05,HACK,13.72
2024-12-05,NDQ,49.62
2024-12-06,A200,28.22
2024-12-06,AAA,100.30
2024-12-06,BBOZ,24.62
2024-12-06,BGBL,72.91
2024-12-06,ETHI,16.32
2024-12-06,GEAR,33.55
2024-12-06,GGOV,14.19
2024-12-06,HACK,13.75
2024-12-06,NDQ,49.58
2024-12-09,A200,28.23
2024-12-09,AAA,100.30
2024-12-09,BBOZ,24.61
2024-12-09,BGBL,73.58
2024-12-09,ETHI,16.41
2024-12-09,GEAR,33.53
2024-12-09,GGOV,14.21
2024-12-09,HACK,13.90
2024-12-09,NDQ,50.33
2024-12-10,A200,28.15
2024-12-10,AAA,100.30
2024-12-10,BBOZ,24.85
2024-12-10,BGBL,73.17
2024-12-10,ETHI,16.32
2024-12-10,GEAR,33.27
2024-12-10,GGOV,14.08
2024-12-10,HACK,13.73
2024-12-10,NDQ,49.92
2024-12-11,A200,28.01
2024-12-11,AAA,100.32
2024-12-11,BBOZ,25.13
2024-12-11,BGBL,73.17
2024-12-11,ETHI,16.27
2024-12-11,GEAR,32.90
2024-12-11,GGOV,13.95
2024-12-11,HACK,13.66
2024-12-11,NDQ,49.94
2024-12-12,A200,27.95
2024-12-12,AAA,100.36
2024-12-12,BBOZ,25.34
2024-12-12,BGBL,73.12
2024-12-12,ETHI,16.20
2024-12-12,GEAR,32.69
2024-12-12,GGOV,13.80
2024-12-12,HACK,13.76
2024-12-12,NDQ,50.36
2024-12-13,A200,27.83
2024-12-13,AAA,100.38
2024-12-13,BBOZ,25.61
2024-12-13,BGBL,73.33
2024-12-13,ETHI,16.17
2024-12-13,GEAR,32.33
2024-12-13,GGOV,13.69
2024-12-13,HACK,13.99
2024-12-13,NDQ,50.66
2024-12-16,A200,27.67
2024-12-16,AAA,100.38
2024-12-16,BBOZ,25.98
2024-12-16,BGBL,73.15
2024-12-16,ETHI,16.13
2024-12-16,GEAR,31.87
2024-12-16,GGOV,13.60
2024-12-16,HACK,14.07
2024-12-16,NDQ,50.79
2024-12-17,A200,27.90
2024-12-17,AAA,100.40
2024-12-17,BBOZ,25.43
2024-12-17,BGBL,73.48
2024-12-17,ETHI,16.14
2024-12-17,GEAR,32.52
2024-12-17,GGOV,13.60
2024-12-17,HACK,14.45
2024-12-17,NDQ,51.74
2024-12-18,A200,27.86
2024-12-18,AAA,100.42
2024-12-18,BBOZ,25.45
2024-12-18,BGBL,73.83
2024-12-18,ETHI,16.19
2024-12-18,GEAR,32.42
2024-12-18,GGOV,13.64
2024-12-18,HACK,14.39
2024-12-18,NDQ,51.88
2024-12-19,A200,27.41
2024-12-19,AAA,100.46
2024-12-19,BBOZ,26.61
2024-12-19,BGBL,72.78
2024-12-19,ETHI,15.98
2024-12-19,GEAR,31.12
2024-12-19,GGOV,13.38
2024-12-19,HACK,13.86
2024-12-19,NDQ,50.65
2024-12-20,A200,27.05
2024-12-20,AAA,100.48
2024-12-20,BBOZ,27.39
2024-12-20,BGBL,72.29
2024-12-20,ETHI,15.92
2024-12-20,GEAR,30.22
2024-12-20,GGOV,13.26
2024-12-20,HACK,13.82
2024-12-20,NDQ,50.12
2024-12-23,A200,27.51
2024-12-23,AAA,100.48
2024-12-23,BBOZ,26.42
2024-12-23,BGBL,73.08
2024-12-23,ETHI,16.09
2024-12-23,GEAR,31.42
2024-12-23,GGOV,13.29
2024-12-23,HACK,14.01
2024-12-23,NDQ,50.95
2024-12-24,A200,27.57
2024-12-24,AAA,100.52
2024-12-24,BBOZ,26.28
2024-12-24,BGBL,73.49
2024-12-24,ETHI,16.18
2024-12-24,GEAR,31.58
2024-12-24,GGOV,13.19
2024-12-24,HACK,14.14
2024-12-24,NDQ,51.36
2024-12-27,A200,27.71
2024-12-27,AAA,100.56
2024-12-27,BBOZ,26.00
2024-12-27,BGBL,74.29
2024-12-27,ETHI,16.41
2024-12-27,GEAR,31.93
2024-12-27,GGOV,13.25
2024-12-27,HACK,14.38
2024-12-27,NDQ,52.04
2024-12-30,A200,27.65
2024-12-30,AAA,100.58
2024-12-30,BBOZ,26.20
2024-12-30,BGBL,73.50
2024-12-30,ETHI,16.26
2024-12-30,GEAR,31.74
2024-12-30,GGOV,13.11
2024-12-30,HACK,14.07
2024-12-30,NDQ,51.15
2024-12-31,A200,27.42
2024-12-31,AAA,100.58
2024-12-31,BBOZ,26.76
2024-12-31,BGBL,73.05
2024-12-31,ETHI,16.10
2024-12-31,GEAR,31.07
2024-12-31,GGOV,13.29
2024-12-31,HACK,14.02
2024-12-31,NDQ,50.75
2025-01-02,A200,27.27
2025-01-02,AAA,100.24
2025-01-02,BBOZ,26.51
2025-01-02,BGBL,72.78
2025-01-02,ETHI,16.14
2025-01-02,GEAR,31.10
2025-01-02,GGOV,13.06
2025-01-02,HACK,14.05
2025-01-02,NDQ,50.58
2025-01-03,A200,27.44
2025-01-03,AAA,100.24
2025-01-03,BBOZ,26.13
2025-01-03,BGBL,72.47
2025-01-03,ETHI,16.07
2025-01-03,GEAR,31.57
2025-01-03,GGOV,13.14
2025-01-03,HACK,14.00
2025-01-03,NDQ,50.28
2025-01-06,A200,27.45
2025-01-06,AAA,100.24
2025-01-06,BBOZ,26.13
2025-01-06,BGBL,73.02
2025-01-06,ETHI,16.17
2025-01-06,GEAR,31.49
2025-01-06,GGOV,12.99
2025-01-06,HACK,14.10
2025-01-06,NDQ,50.97
2025-01-07,A200,27.54
2025-01-07,AAA,100.28
2025-01-07,BBOZ,25.94
2025-01-07,BGBL,73.11
2025-01-07,ETHI,16.19
2025-01-07,GEAR,31.82
2025-01-07,GGOV,12.99
2025-01-07,HACK,14.05
2025-01-07,NDQ,51.13
2025-01-08,A200,27.77
2025-01-08,AAA,100.28
2025-01-08,BBOZ,25.45
2025-01-08,BGBL,72.93
2025-01-08,ETHI,16.15
2025-01-08,GEAR,32.41
2025-01-08,GGOV,12.83
2025-01-08,HACK,13.98
2025-01-08,NDQ,50.61
2025-01-09,A200,27.68
2025-01-09,AAA,100.32
2025-01-09,BBOZ,25.66
2025-01-09,BGBL,73.00
2025-01-09,ETHI,16.18
2025-01-09,GEAR,32.19
2025-01-09,GGOV,12.84
2025-01-09,HACK,14.06
2025-01-09,NDQ,50.71
2025-01-10,A200,27.57
2025-01-10,AAA,100.34
2025-01-10,BBOZ,25.92
2025-01-10,BGBL,73.05
2025-01-10,ETHI,16.11
2025-01-10,GEAR,31.92
2025-01-10,GGOV,12.80
2025-01-10,HACK,14.06
2025-01-10,NDQ,50.72
2025-01-13,A200,27.23
2025-01-13,AAA,100.32
2025-01-13,BBOZ,26.68
2025-01-13,BGBL,72.54
2025-01-13,ETHI,16.06
2025-01-13,GEAR,30.92
2025-01-13,GGOV,12.73
2025-01-13,HACK,14.03
2025-01-13,NDQ,50.25
2025-01-14,A200,27.35
2025-01-14,AAA,100.35
2025-01-14,BBOZ,26.40
2025-01-14,BGBL,72.45
2025-01-14,ETHI,16.00
2025-01-14,GEAR,31.29
2025-01-14,GGOV,12.79
2025-01-14,HACK,13.96
2025-01-14,NDQ,50.16
2025-01-15,A200,27.30
2025-01-15,AAA,100.36
2025-01-15,BBOZ,26.52
2025-01-15,BGBL,72.29
2025-01-15,ETHI,16.02
2025-01-15,GEAR,31.12
2025-01-15,GGOV,12.75
2025-01-15,HACK,14.01
2025-01-15,NDQ,49.89
2025-01-16,A200,27.67
2025-01-16,AAA,100.40
2025-01-16,BBOZ,25.72
2025-01-16,BGBL,73.36
2025-01-16,ETHI,16.24
2025-01-16,GEAR,32.13
2025-01-16,GGOV,12.96
2025-01-16,HACK,14.16
2025-01-16,NDQ,50.86
2025-01-17,A200,27.63
2025-01-17,AAA,100.40
2025-01-17,BBOZ,25.83
2025-01-17,BGBL,73.52
2025-01-17,ETHI,16.31
2025-01-17,GEAR,32.00
2025-01-17,GGOV,12.99
2025-01-17,HACK,14.22
2025-01-17,NDQ,50.66
2025-01-20,A200,27.75
2025-01-20,AAA,100.42
2025-01-20,BBOZ,25.56
2025-01-20,BGBL,73.94
2025-01-20,ETHI,16.35
2025-01-20,GEAR,32.29
2025-01-20,GGOV,12.99
2025-01-20,HACK,14.20
2025-01-20,NDQ,51.26
2025-01-21,A200,27.92
2025-01-21,AAA,100.44
2025-01-21,BBOZ,25.19
2025-01-21,BGBL,73.75
2025-01-21,ETHI,16.29
2025-01-21,GEAR,32.75
2025-01-21,GGOV,13.15
2025-01-21,HACK,14.17
2025-01-21,NDQ,51.07
2025-01-22,A200,28.03
2025-01-22,AAA,100.44
2025-01-22,BBOZ,24.95
2025-01-22,BGBL,74.31
2025-01-22,ETHI,16.40
2025-01-22,GEAR,33.06
2025-01-22,GGOV,13.08
2025-01-22,HACK,14.45
2025-01-22,NDQ,51.52
2025-01-23,A200,27.84
2025-01-23,AAA,100.50
2025-01-23,BBOZ,25.36
2025-01-23,BGBL,74.32
2025-01-23,ETHI,16.42
2025-01-23,GEAR,32.56
2025-01-23,GGOV,13.06
2025-01-23,HACK,14.55
2025-01-23,NDQ,51.67
2025-01-24,A200,27.96
2025-01-24,AAA,100.50
2025-01-24,BBOZ,25.13
2025-01-24,BGBL,74.40
2025-01-24,ETHI,16.42
2025-01-24,GEAR,32.86
2025-01-24,GGOV,13.00
2025-01-24,HACK,14.41
2025-01-24,NDQ,51.45
2025-01-28,A200,27.92
2025-01-28,AAA,100.52
2025-01-28,BBOZ,25.24
2025-01-28,BGBL,74.14
2025-01-28,ETHI,16.31
2025-01-28,GEAR,32.74
2025-01-28,GGOV,13.16
2025-01-28,HACK,14.25
2025-01-28,NDQ,50.33
2025-01-29,A200,28.10
2025-01-29,AAA,100.52
2025-01-29,BBOZ,24.89
2025-01-29,BGBL,74.85
2025-01-29,ETHI,16.54
2025-01-29,GEAR,33.17
2025-01-29,GGOV,13.21
2025-01-29,HACK,14.77
2025-01-29,NDQ,51.14
2025-01-30,A200,28.24
2025-01-30,AAA,100.56
2025-01-30,BBOZ,24.58
2025-01-30,BGBL,75.02
2025-01-30,ETHI,16.53
2025-01-30,GEAR,33.53
2025-01-30,GGOV,13.21
2025-01-30,HACK,14.72
2025-01-30,NDQ,51.43
2025-01-31,A200,28.38
2025-01-31,AAA,100.58
2025-01-31,BBOZ,24.30
2025-01-31,BGBL,75.39
2025-01-31,ETHI,16.61
2025-01-31,GEAR,33.93
2025-01-31,GGOV,13.15
2025-01-31,HACK,14.82
2025-01-31,NDQ,51.60
2025-02-03,A200,27.85
2025-02-03,AAA,100.20
2025-02-03,BBOZ,25.49
2025-02-03,BGBL,74.42
2025-02-03,ETHI,16.44
2025-02-03,GEAR,32.50
2025-02-03,GGOV,13.23
2025-02-03,HACK,14.61
2025-02-03,NDQ,50.78
2025-02-04,A200,27.84
2025-02-04,AAA,100.24
2025-02-04,BBOZ,25.51
2025-02-04,BGBL,74.60
2025-02-04,ETHI,16.42
2025-02-04,GEAR,32.44
2025-02-04,GGOV,13.14
2025-02-04,HACK,14.77
2025-02-04,NDQ,51.08
2025-02-05,A200,27.98
2025-02-05,AAA,100.22
2025-02-05,BBOZ,25.20
2025-02-05,BGBL,74.28
2025-02-05,ETHI,16.33
2025-02-05,GEAR,32.80
2025-02-05,GGOV,13.26
2025-02-05,HACK,14.88
2025-02-05,NDQ,51.02
2025-02-06,A200,28.30
2025-02-06,AAA,100.28
2025-02-06,BBOZ,24.50
2025-02-06,BGBL,74.94
2025-02-06,ETHI,16.50
2025-02-06,GEAR,33.68
2025-02-06,GGOV,13.44
2025-02-06,HACK,15.09
2025-02-06,NDQ,51.50
2025-02-07,A200,28.29
2025-02-07,AAA,100.30
2025-02-07,BBOZ,24.54
2025-02-07,BGBL,74.80
2025-02-07,ETHI,16.50
2025-02-07,GEAR,33.62
2025-02-07,GGOV,13.47
2025-02-07,HACK,15.10
2025-02-07,NDQ,51.47
2025-02-10,A200,28.18
2025-02-10,AAA,100.28
2025-02-10,BBOZ,24.78
2025-02-10,BGBL,74.57
2025-02-10,ETHI,16.42
2025-02-10,GEAR,33.37
2025-02-10,GGOV,13.37
2025-02-10,HACK,15.16
2025-02-10,NDQ,51.20
2025-02-11,A200,28.21
2025-02-11,AAA,100.32
2025-02-11,BBOZ,24.78
2025-02-11,BGBL,74.65
2025-02-11,ETHI,16.45
2025-02-11,GEAR,33.35
2025-02-11,GGOV,13.33
2025-02-11,HACK,15.33
2025-02-11,NDQ,51.42
2025-02-12,A200,28.36
2025-02-12,AAA,100.32
2025-02-12,BBOZ,24.46
2025-02-12,BGBL,74.62
2025-02-12,ETHI,16.42
2025-02-12,GEAR,33.79
2025-02-12,GGOV,13.23
2025-02-12,HACK,15.20
2025-02-12,NDQ,51.23
2025-02-13,A200,28.39
2025-02-13,AAA,100.36
2025-02-13,BBOZ,24.37
2025-02-13,BGBL,74.80
2025-02-13,ETHI,16.40
2025-02-13,GEAR,33.88
2025-02-13,GGOV,13.10
2025-02-13,HACK,15.43
2025-02-13,NDQ,51.51
2025-02-14,A200,28.46
2025-02-14,AAA,100.38
2025-02-14,BBOZ,24.26
2025-02-14,BGBL,75.10
2025-02-14,ETHI,16.48
2025-02-14,GEAR,34.03
2025-02-14,GGOV,13.28
2025-02-14,HACK,15.36
2025-02-14,NDQ,51.88
2025-02-17,A200,28.35
2025-02-17,AAA,100.38
2025-02-17,BBOZ,24.41
2025-02-17,BGBL,74.64
2025-02-17,ETHI,16.37
2025-02-17,GEAR,33.85
2025-02-17,GGOV,13.31
2025-02-17,HACK,15.35
2025-02-17,NDQ,51.77
2025-02-18,A200,28.20
2025-02-18,AAA,100.40
2025-02-18,BBOZ,24.82
2025-02-18,BGBL,74.87
2025-02-18,ETHI,16.36
2025-02-18,GEAR,33.38
2025-02-18,GGOV,13.26
2025-02-18,HACK,15.43
2025-02-18,NDQ,51.91
2025-02-19,A200,28.01
2025-02-19,AAA,100.40
2025-02-19,BBOZ,25.23
2025-02-19,BGBL,74.89
2025-02-19,ETHI,16.40
2025-02-19,GEAR,32.86
2025-02-19,GGOV,13.19
2025-02-19,HACK,15.40
2025-02-19,NDQ,51.80
2025-02-20,A200,27.71
2025-02-20,AAA,100.44
2025-02-20,BBOZ,25.93
2025-02-20,BGBL,74.66
2025-02-20,ETHI,16.35
2025-02-20,GEAR,32.05
2025-02-20,GGOV,13.24
2025-02-20,HACK,15.24
2025-02-20,NDQ,51.62
2025-02-21,A200,27.63
2025-02-21,AAA,100.44
2025-02-21,BBOZ,26.10
2025-02-21,BGBL,74.12
2025-02-21,ETHI,16.22
2025-02-21,GEAR,31.82
2025-02-21,GGOV,13.31
2025-02-21,HACK,14.89
2025-02-21,NDQ,51.24